   314.21649527872324       -60.569590373978940     
   291.17445886765597       -55.250356499075934     
   293.49503353517923       -54.785567880194606     
   292.12754879691744       -54.656704080877546     
   290.76659232468228       -54.516564830386983     
   289.41252387500941       -54.365539333764161     
   288.06563416917993       -54.204000801321001     
   286.72614866414517       -54.032303813508236     
   291.70632934542675       -53.922921634109997     
   290.37296105927430       -53.781116499094793     
   289.04636806566384       -53.628941684169718     
   287.72677798207900       -53.466764286359052     
   286.41435775023791       -53.294931291532208     
   291.29945763331460       -53.187313215391754     
   289.99266483805781       -53.043956058709341     
   286.11289395190454       -52.556122462122346     
   289.62487234416619       -52.305020556126124     
   288.35026017520170       -52.150846410537326     
   301.50376188142963       -51.851526484912966     
   300.22437466807014       -51.798159624319396     
   290.52524859820886       -51.710399618898265     
   289.26881463033601       -51.564239958749994     
   288.01882988070639       -51.409197950284636     
   70.775362477519650       -51.245622524447043     
   286.77536247751965       -51.245622524447043     
   285.53843149347233       -51.073838612657909     
   290.15631791683620       -50.968965703296220     
   288.92377927500007       -50.821537502242421     
   287.69758722196138       -50.665704787728998     
   286.47776504561159       -50.501810547469120     
   291.01418672561181       -50.365772452418753     
   285.26429023861277       -50.330172623118870     
   289.79853645289819       -50.225449127353954     
   288.58910515628759       -50.076829967328109     
   287.38592154304848       -49.920276450041456     
   286.18896754843422       -49.756125696190310     
   291.84383346483514       -49.755383441381696     
   290.64447345850601       -49.621679794642546     
   68.998182310196810       -49.584688593775525     
   284.99818231019680       -49.584688593775525     
   289.45124308526050       -49.479767845152196     
   288.26417776994720       -49.330027892695455     
   287.08326522987755       -49.172816768281990     
   291.46295879450332       -49.010951713186557     
   285.90844919783399       -49.008465810764676     
   290.28533186479183       -48.875264148191519     
   284.73963336699831       -48.837279092025341     
   289.11382230540573       -48.731833196016538     
   287.94842502677409       -48.581035729817131     
   286.78908981568554       -48.423223975076326     
   292.25535111474835       -48.393962435406735     
   291.09269944715265       -48.264040605593152     
   285.63572505177694       -48.258723581384231     
   289.93614794794365       -48.126437431905657     
   284.48820161371486       -48.087831942679799     
   288.78570017244010       -47.981550061447251     
   287.64131347335183       -47.829751944472179     
   293.02299386529967       -47.771384894357993     
   286.50290248113896       -47.671390754822909     
   291.87466490774938       -47.646794954042036     
   290.73244514590101       -47.514562391179453     
   289.59634824647208       -47.375104757496047     
   288.46634066578792       -47.228816967213191     
   293.76721105490969       -47.143867525894848     
   287.34234488701946       -47.076069068833647     
   292.63253334991509       -47.024200874882723     
   167.75560885697774       -46.960973863896641     
   286.22424290281265       -46.917204249556761     
   37.775778508018831       -46.917200852348060     
   291.50399633667956       -46.896906495269889     
   290.38162496352868       -46.762422207805457     
   285.11187988764942       -46.752537081822510     
   289.26539633101265       -46.621164529038538     
   288.15524239044521       -46.473526134348504     
   287.05105320209498       -46.319873707178687     
   292.25207141818623       -46.274144828073673     
   168.23058209101436       -46.239931748323528     
   169.36014485357242       -46.172689457825186     
   285.95268040966914       -46.160546022876758     
   291.14277880484184       -46.144202019412887     
   290.03970397266062       -46.007518152482362     
   288.94278963156557       -45.864508489983649     
   287.85193559512572       -45.715563481986521     
   167.57596014163749       -45.575495132632369     
   286.76700172967446       -45.561046497553974     
   291.90418070540272       -45.534160514520096     
   168.68867616584998       -45.515729139122783     
   169.80005859606996       -45.445099494007877     
   285.68781141219824       -45.401291983701924     
   290.79048090968712       -45.388579350530193     
   289.70618020339998       -45.249741321621968     
   288.62805655848797       -45.105021720449031     
   287.55597946836866       -44.954808584240482     
   292.67015348926236       -44.929017179577045     
   168.03545670387490       -44.851521613212810     
   291.57093185972474       -44.793208642130651     
   169.13022041522973       -44.788352821662272     
   170.22370661974540       -44.714654593039484     
   290.47435738284383       -44.646530101497319     
   285.42925707321371       -44.639312271031685     
   289.38058224366648       -44.488976047505162     
   294.50532334745412       -44.430370142339655     
   288.32075388504995       -44.342582586836215     
   293.41871845906013       -44.314535413887313     
   287.26695968179240       -44.191134582677904     
   292.33424334146980       -44.188157395537985     
   168.47846190555106       -44.124038493731291     
   169.55554335032934       -44.057783177932350     
   291.25204608443119       -44.051229953695241     
   170.63141614333290       -43.981328464345950     
   290.17226583865823       -43.903745280626822     
   171.70592127361431       -43.894670997629163     
   172.77890511027823       -43.797806533761388     
   289.09503222296570       -43.745693612077957     
   294.14980077045004       -43.690731936751803     
   288.02046475289848       -43.577062921254793     
   293.08029570442773       -43.573436531782789     
   292.01273437446667       -43.445914299458110     
   286.98448615325003       -43.424408055319049     
   146.94724280697835       -43.308155573740294     
   290.94724280697835       -43.308155573740294     
   285.95431102913278       -43.267488684559652     
   171.02351485828154       -43.245087450973102     
   145.88393868643965       -43.160148762594730     
   289.88393868643965       -43.160148762594730     
   172.08078986003486       -43.156301976180288     
   294.86335307056243       -43.057632652093702     
   288.82293081175783       -43.001880076632432     
   293.80899868744632       -42.949067652691554     
   287.76431856831329       -42.833333235013583     
   292.75628734192520       -42.830599384786211     
   291.70533200308989       -42.702216729547274     
   147.70533200308989       -42.702216729547274     
   286.70819141472276       -42.654489147708205     
   290.65623835929034       -42.563906664710231     
   146.65623835929031       -42.563906664710231     
   171.40033211837454       -42.505890114335074     
   145.60910430506976       -42.415654024598297     
   289.60910430506976       -42.415654024598297     
   172.44066400678560       -42.415269492823569     
   294.52029234188228       -42.315081741941782     
   173.47972790435878       -42.315079650025467     
   288.56401943952199       -42.257441239055197     
   293.48260232258366       -42.205312356228006     
   287.52106457527560       -42.089248050435884     
   292.44638636385719       -42.085951039465186     
   291.41173824008547       -41.956983704463795     
   147.41173824008547       -41.956983704463795     
   286.48031125697946       -41.911051207637627     
   146.37874490591210       -41.818394166222504     
   290.37874490591207       -41.818394166222504     
   171.76219989214729       -41.763686881262743     
   172.78587244593768       -41.671515858261898     
   145.34748602322330       -41.670163910766348     
   289.34748602322327       -41.670163910766348     
   294.19160954629382       -41.570089862711058     
   173.80841039679157       -41.570087713884845     
   288.31803349535141       -41.512271843709783     
   293.17029369620667       -41.459391831559742     
   287.29045100753359       -41.344694017601626     
   148.15028208053226       -41.339408909921389     
   292.15028208053229       -41.339408909921389     
   147.13165081016606       -41.210124219707893     
   291.13165081016604       -41.210124219707893     
   286.26479357236343       -41.167403336941760     
